ID_AVS,CANAL,PLATAFORMA,URL,TIMESHIFT_URL
48,WOOHOO HD,ANDROIDMOBILEH,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,ANDROIDTABLETH,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,ANDROIDTV,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,APPLETV,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8
48,WOOHOO HD,CHROMECASTH,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,FIRETVSTICK,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,IPADH,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8
48,WOOHOO HD,IPHONEH,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/h4f3/stream_01/index.m3u8
48,WOOHOO HD,PCTV,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,SMARTTVLG,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
48,WOOHOO HD,SMARTTVSAMSUNG,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOCBQ5HD/dsc3/manifest.mpd
439,Xsports HD,ANDROIDMOBILEH,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,ANDROIDTABLETH,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,ANDROIDTV,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,APPLETV,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8
439,Xsports HD,CHROMECASTH,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,FIRETVSTICK,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,IPADH,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8
439,Xsports HD,IPHONEH,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/h4f1/stream_01/index.m3u8
439,Xsports HD,PCTV,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,SMARTTVLG,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
439,Xsports HD,SMARTTVSAMSUNG,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd,https://getcdn.nowonline.com.br/Content/Channel/SPOXSTHD/dsc1/manifest.mpd
